id,lang,accept_length
21,bn,1.1327433628318584
22,bn,1.103448275862069
23,bn,1.2307692307692308
24,bn,1.1962616822429906
25,bn,1.0666666666666667
26,bn,1.1636363636363636
27,bn,1.0406504065040652
28,bn,1.1428571428571428
29,bn,1.1327433628318584
30,bn,1.0578512396694215
31,bn,1.1851851851851851
32,bn,1.2075471698113207
33,bn,1.1428571428571428
34,bn,1.1228070175438596
35,bn,1.1228070175438596
36,bn,1.2307692307692308
37,bn,1.1962616822429906
38,bn,1.1130434782608696
39,bn,1.1531531531531531
40,bn,1.0666666666666667
41,bn,1.1531531531531531
42,bn,1.3333333333333333
43,bn,1.3333333333333333
44,bn,1.0406504065040652
45,bn,1.1130434782608696
46,bn,1.0756302521008403
47,bn,1.0406504065040652
48,bn,1.0756302521008403
49,bn,1.1327433628318584
0,mr,1.28
1,mr,1.3195876288659794
2,mr,1.3473684210526315
3,mr,1.5609756097560976
4,mr,1.5802469135802468
5,mr,1.3617021276595744
6,mr,1.4222222222222223
7,mr,1.4222222222222223
8,mr,1.4065934065934067
9,mr,1.3061224489795917
10,mr,1.3333333333333333
11,mr,1.391304347826087
12,mr,1.5609756097560976
13,mr,1.4222222222222223
14,mr,1.4545454545454546
15,mr,1.3333333333333333
16,mr,1.3763440860215055
17,mr,1.391304347826087
18,mr,1.2190476190476192
19,mr,1.3061224489795917
20,mr,1.4065934065934067
21,mr,1.3333333333333333
22,mr,1.3195876288659794
23,mr,1.2190476190476192
24,mr,1.4222222222222223
25,mr,1.3473684210526315
26,mr,1.3617021276595744
27,mr,1.3617021276595744
28,mr,1.391304347826087
29,mr,1.3195876288659794
30,mr,1.3763440860215055
31,mr,1.5238095238095237
32,mr,1.4382022471910112
33,mr,1.28
34,mr,1.3617021276595744
35,mr,1.2673267326732673
36,mr,1.471264367816092
37,mr,1.4065934065934067
38,mr,1.3617021276595744
39,mr,1.4545454545454546
40,mr,1.3473684210526315
41,mr,1.6
42,mr,1.5058823529411764
43,mr,1.4545454545454546
44,mr,1.4382022471910112
45,mr,1.4545454545454546
46,mr,1.3061224489795917
47,mr,1.3617021276595744
48,mr,1.4382022471910112
49,mr,1.4065934065934067
0,ta,1.0756302521008403
1,ta,1.024
2,ta,1.0666666666666667
3,ta,1.1636363636363636
4,ta,1.0756302521008403
5,ta,1.1851851851851851
6,ta,1.103448275862069
7,ta,1.103448275862069
8,ta,1.1130434782608696
9,ta,1.0578512396694215
10,ta,1.0578512396694215
11,ta,1.0940170940170941
12,ta,1.1743119266055047
13,ta,1.1428571428571428
14,ta,1.2075471698113207
15,ta,1.0578512396694215
16,ta,1.2075471698113207
17,ta,1.0940170940170941
18,ta,1.1428571428571428
19,ta,1.1327433628318584
20,ta,1.0940170940170941
21,ta,1.1327433628318584
22,ta,1.0406504065040652
23,ta,1.1962616822429906
24,ta,1.1743119266055047
25,ta,1.0940170940170941
26,ta,1.1962616822429906
27,ta,1.0491803278688525
28,ta,1.103448275862069
29,ta,1.1327433628318584
30,ta,1.0666666666666667
31,ta,1.0940170940170941
32,ta,1.0847457627118644
33,ta,1.1327433628318584
34,ta,1.1636363636363636
35,ta,1.1228070175438596
36,ta,1.0756302521008403
37,ta,1.0847457627118644
38,ta,1.0847457627118644
39,ta,1.1130434782608696
40,ta,1.0666666666666667
41,ta,1.2549019607843137
42,ta,1.1743119266055047
43,ta,1.0940170940170941
44,ta,1.0666666666666667
45,ta,1.2075471698113207
46,ta,1.1531531531531531
47,ta,1.0578512396694215
48,ta,1.0940170940170941
49,ta,1.0940170940170941
0,te,1.2075471698113207
1,te,1.1130434782608696
2,te,1.0406504065040652
3,te,1.0847457627118644
4,te,1.0666666666666667
5,te,1.0491803278688525
6,te,1.1428571428571428
7,te,1.0491803278688525
8,te,1.1636363636363636
9,te,1.2075471698113207
10,te,1.1228070175438596
11,te,1.1327433628318584
12,te,1.1531531531531531
13,te,1.0491803278688525
14,te,1.0940170940170941
15,te,1.032258064516129
16,te,1.0756302521008403
17,te,1.032258064516129
18,te,1.0406504065040652
19,te,1.032258064516129
20,te,1.2075471698113207
21,te,1.2075471698113207
22,te,1.1531531531531531
23,te,1.1327433628318584
24,te,1.1851851851851851
25,te,1.1327433628318584
26,te,1.0940170940170941
27,te,1.0406504065040652
28,te,1.0940170940170941
29,te,1.032258064516129
30,te,1.0491803278688525
31,te,1.0578512396694215
32,te,1.0491803278688525
33,te,1.1428571428571428
34,te,1.1636363636363636
35,te,1.0578512396694215
36,te,1.0940170940170941
37,te,1.1531531531531531
38,te,1.0578512396694215
39,te,1.1327433628318584
40,te,1.032258064516129
41,te,1.103448275862069
42,te,1.0756302521008403
43,te,1.024
44,te,1.0756302521008403
45,te,1.032258064516129
46,te,1.0406504065040652
47,te,1.0406504065040652
48,te,1.0406504065040652
49,te,1.1428571428571428
0,es,1.292929292929293
1,es,1.3617021276595744
2,es,1.608695652173913
3,es,1.5238095238095237
4,es,1.6842105263157894
5,es,1.3763440860215055
6,es,1.5058823529411764
7,es,1.6623376623376624
8,es,1.7066666666666668
9,es,1.7454545454545454
10,es,1.6842105263157894
11,es,1.471264367816092
12,es,1.5238095238095237
13,es,1.4222222222222223
14,es,1.3473684210526315
15,es,1.5058823529411764
16,es,1.4883720930232558
17,es,1.5058823529411764
18,es,1.5238095238095237
19,es,1.5421686746987953
20,es,1.6428571428571428
21,es,1.7777777777777777
